op,room_base,room_raw,stage,round,seq_in_room,sender,receiver,is_broadcast,bytes,participants_k
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,2,18,2,1,0,698,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,2,19,2,3,0,696,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,3,20,1,2,1,541,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,3,20,1,3,1,541,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,3,20,1,4,1,541,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,3,21,2,4,0,695,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,22,3,1,1,535,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,22,3,2,1,535,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,22,3,4,1,535,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,23,4,1,1,543,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,23,4,2,1,543,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,23,4,3,1,543,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,24,2,1,1,550,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,24,2,3,1,550,4
dkg,dkg_room_1768580868062-29397-5-2045414897,dkg_room_1768580868062-29397-5-2045414897,,4,24,2,4,1,550,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,1,4,1,1,14373,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,1,4,2,1,14373,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,1,4,3,1,14373,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,2,1,2,1,14400,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,2,1,3,1,14400,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,2,1,4,1,14400,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,3,3,1,1,14440,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,3,3,2,1,14440,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,3,3,4,1,14440,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,4,2,1,1,14398,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,4,2,3,1,14398,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,1,4,2,4,1,14398,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,5,4,1,1,324,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,5,4,2,1,324,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,5,4,3,1,324,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,6,3,1,1,331,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,6,3,2,1,331,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,6,3,4,1,331,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,7,1,2,1,329,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,7,1,3,1,329,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,7,1,4,1,329,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,8,2,1,1,329,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,8,2,3,1,329,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,2,8,2,4,1,329,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,9,1,2,0,690,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,10,1,3,0,687,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,11,3,1,0,702,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,12,1,4,0,690,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,13,4,1,0,702,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,14,3,2,0,701,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,15,4,2,0,709,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,16,4,3,0,705,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,17,3,4,0,709,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,18,2,1,0,694,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,19,2,3,0,692,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,3,20,2,4,0,693,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,21,3,1,1,544,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,21,3,2,1,544,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,21,3,4,1,544,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,22,1,2,1,542,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,22,1,3,1,542,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,22,1,4,1,542,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,23,4,1,1,541,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,23,4,2,1,541,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,23,4,3,1,541,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,24,2,1,1,541,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,24,2,3,1,541,4
dkg,dkg_room_1768580868475-29397-6-2845210560,dkg_room_1768580868475-29397-6-2845210560,,4,24,2,4,1,541,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,1,2,1,1,14407,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,1,2,3,1,14407,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,1,2,4,1,14407,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,2,1,2,1,14375,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,2,1,3,1,14375,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,2,1,4,1,14375,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,3,3,1,1,14381,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,3,3,2,1,14381,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,3,3,4,1,14381,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,4,4,1,1,14395,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,4,4,2,1,14395,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,1,4,4,3,1,14395,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,5,2,1,1,335,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,5,2,3,1,335,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,5,2,4,1,335,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,6,3,1,1,334,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,6,3,2,1,334,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,6,3,4,1,334,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,7,1,2,1,343,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,7,1,3,1,343,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,7,1,4,1,343,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,8,4,1,1,335,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,8,4,2,1,335,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,2,8,4,3,1,335,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,9,3,1,0,701,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,10,3,2,0,699,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,11,3,4,0,700,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,12,4,1,0,695,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,13,2,1,0,703,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,14,4,2,0,697,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,15,2,3,0,704,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,16,4,3,0,692,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,17,1,2,0,715,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,18,2,4,0,707,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,19,1,3,0,710,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,3,20,1,4,0,716,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,21,3,1,1,551,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,21,3,2,1,551,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,21,3,4,1,551,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,22,2,1,1,542,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,22,2,3,1,542,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,22,2,4,1,542,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,23,4,1,1,543,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,23,4,2,1,543,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,23,4,3,1,543,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,24,1,2,1,544,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,24,1,3,1,544,4
dkg,dkg_room_1768580868879-29397-7-1654620659,dkg_room_1768580868879-29397-7-1654620659,,4,24,1,4,1,544,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,1,3,1,1,14379,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,1,3,2,1,14379,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,1,3,4,1,14379,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,2,2,1,1,14404,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,2,2,3,1,14404,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,2,2,4,1,14404,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,3,1,2,1,14385,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,3,1,3,1,14385,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,3,1,4,1,14385,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,4,4,1,1,14380,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,4,4,2,1,14380,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,1,4,4,3,1,14380,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,5,2,1,1,339,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,5,2,3,1,339,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,5,2,4,1,339,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,6,1,2,1,331,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,6,1,3,1,331,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,6,1,4,1,331,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,7,3,1,1,337,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,7,3,2,1,337,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,7,3,4,1,337,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,8,4,1,1,329,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,8,4,2,1,329,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,2,8,4,3,1,329,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,9,2,1,0,707,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,10,2,3,0,710,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,11,1,2,0,706,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,12,4,1,0,697,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,13,3,1,0,705,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,14,2,4,0,711,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,15,1,3,0,699,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,16,4,2,0,696,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,17,3,2,0,703,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,18,1,4,0,706,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,19,4,3,0,702,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,3,20,3,4,0,710,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,21,2,1,1,539,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,21,2,3,1,539,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,21,2,4,1,539,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,22,1,2,1,550,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,22,1,3,1,550,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,22,1,4,1,550,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,23,3,1,1,543,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,23,3,2,1,543,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,23,3,4,1,543,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,24,4,1,1,539,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,24,4,2,1,539,4
dkg,dkg_room_1768580869306-29397-8-170245443,dkg_room_1768580869306-29397-8-170245443,,4,24,4,3,1,539,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,1,1,2,1,14409,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,1,1,3,1,14409,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,1,1,4,1,14409,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,2,3,1,1,14359,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,2,3,2,1,14359,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,2,3,4,1,14359,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,3,4,1,1,14386,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,3,4,2,1,14386,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,3,4,3,1,14386,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,4,2,1,1,14445,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,4,2,3,1,14445,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,4,2,4,1,14445,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,5,3,1,1,337,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,5,3,2,1,337,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,5,3,4,1,337,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,6,2,1,1,342,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,6,2,3,1,342,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,6,2,4,1,342,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,7,1,2,1,332,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,7,1,3,1,332,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,7,1,4,1,332,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,8,4,1,1,328,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,8,4,2,1,328,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,1,8,4,3,1,328,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,9,3,1,0,693,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,10,1,2,0,694,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,11,3,2,0,702,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,12,1,3,0,691,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,13,3,4,0,700,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,14,1,4,0,699,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,15,4,1,0,694,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,16,4,2,0,695,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,17,4,3,0,697,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,18,2,1,0,696,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,2,19,2,3,0,688,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,3,20,1,2,1,543,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,3,20,1,3,1,543,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,3,20,1,4,1,543,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,3,21,2,4,0,694,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,4,22,3,1,1,545,4
dkg,dkg_room_1768580869741-29397-9-236029937,dkg_room_1768580869741-29397-9-236029937,,4,22,3,2,1,545,4
